,source,target,is_a,weight
9279,elespectador666,Renzo_Reggiardo,fan,92.2
9280,natipg_g,Renzo_Reggiardo,fan,37.1
9281,angel_20011,Renzo_Reggiardo,fan,33.2
9282,jomacame1962,Renzo_Reggiardo,fan,76.5666666667
9283,SurcoCambiemos,Renzo_Reggiardo,fan,1.13333333333
9284,RumbosdelPeru,Renzo_Reggiardo,fan,76.8666666667
9285,HuamalcaFrank,Renzo_Reggiardo,fan,44.1333333333
9286,MiguelR10450770,Renzo_Reggiardo,fan,12.7333333333
9287,jenn12_08,Renzo_Reggiardo,fan,83.5666666667
9288,CamposolGdp,Renzo_Reggiardo,fan,53.2666666667
9289,EP_Mundo,Renzo_Reggiardo,fan,104.633333333
9290,Carolltv2,Renzo_Reggiardo,fan,49.8333333333
9291,jerry_msalazar,Renzo_Reggiardo,fan,43.2333333333
9292,veromdw,Renzo_Reggiardo,fan,97.5333333333
9293,gusgus82,Renzo_Reggiardo,fan,109.866666667
9294,ArliMariaVelaYu,Renzo_Reggiardo,fan,56.3
9295,angel_laureano,Renzo_Reggiardo,fan,74.3
9296,radiouno_pe,Renzo_Reggiardo,fan,95.0666666667
9297,grupofocsa,Renzo_Reggiardo,fan,58.4
9298,jhovanaircanau1,Renzo_Reggiardo,fan,30.2666666667
9299,julioeas10,Renzo_Reggiardo,fan,89.7
9300,jlserpa1,Renzo_Reggiardo,fan,50.6666666667
9301,joanve24,Renzo_Reggiardo,fan,51.8666666667
9302,Jonatha20238079,Renzo_Reggiardo,fan,3.9
9303,EDUARDOAUCCALLA,Renzo_Reggiardo,fan,74.3333333333
9304,CHIOVALDI,Renzo_Reggiardo,fan,94.6
9305,christiandobber,Renzo_Reggiardo,fan,75.8
9306,alonsomillones,Renzo_Reggiardo,fan,72.8666666667
9307,Tribunaprista,Renzo_Reggiardo,fan,57.7
9308,AleAraBen,Renzo_Reggiardo,fan,95.2
9309,MaryPamelaRH,Renzo_Reggiardo,fan,79.8666666667
9310,RoyGuzmanCasti1,Renzo_Reggiardo,fan,37.3333333333
9311,b2fe8db3039d443,Renzo_Reggiardo,fan,42.9
9312,DiestraAsin,Renzo_Reggiardo,fan,58.3333333333
9313,kapacas2012,Renzo_Reggiardo,fan,73.2
9314,IsmaMonforte,Renzo_Reggiardo,fan,35.9333333333
9315,cmamendoza,Renzo_Reggiardo,fan,102.9
9316,ChefOdria,Renzo_Reggiardo,fan,48.4333333333
9317,emanuelh75,Renzo_Reggiardo,fan,29.3666666667
9318,carlagu30000958,Renzo_Reggiardo,fan,0.8
9319,GisselRivas_grp,Renzo_Reggiardo,fan,42.7333333333
9320,vidalcarrollo,Renzo_Reggiardo,fan,52.9
9321,rousarai,Renzo_Reggiardo,fan,54.5666666667
9322,JosueAP_15,Renzo_Reggiardo,fan,24.5333333333
9323,HarleyJaimes,Renzo_Reggiardo,fan,85.7
9324,marcia1620,Renzo_Reggiardo,fan,37.4333333333
9325,Omarleo75699409,Renzo_Reggiardo,fan,71.2333333333
9326,richie_4006,Renzo_Reggiardo,fan,71.8333333333
9327,AnillaA,Renzo_Reggiardo,fan,76.4333333333
9328,demg_10,Renzo_Reggiardo,fan,85.4
9329,PaulObregonp,Renzo_Reggiardo,fan,103.4
9330,ganozacaro,Renzo_Reggiardo,fan,88.7333333333
9331,eliacimcespedes,Renzo_Reggiardo,fan,89.6
9332,adoniasramirez4,Renzo_Reggiardo,fan,8.2
9333,lulidicass,Renzo_Reggiardo,fan,52.3
9334,isobrevilla1,Renzo_Reggiardo,fan,50.5
9335,am_angge,Renzo_Reggiardo,fan,56.5
9336,AntonioAnayaU,Renzo_Reggiardo,fan,57.1333333333
9337,hleon02,Renzo_Reggiardo,fan,81.9666666667
9338,migue_vilchez,Renzo_Reggiardo,fan,61.1666666667
9339,EdwinNoceda1,Renzo_Reggiardo,fan,14.0666666667
9340,lauraro96081125,Renzo_Reggiardo,fan,68.8666666667
9341,klauxx_zea,Renzo_Reggiardo,fan,52.2333333333
9342,Sue_Chamorro,Renzo_Reggiardo,fan,83.8
9343,jap1024,Renzo_Reggiardo,fan,51.2333333333
9344,Jaus_MC,Renzo_Reggiardo,fan,57.9
9345,helen1630leo,Renzo_Reggiardo,fan,43.9
9346,QFKarlos,Renzo_Reggiardo,fan,73.4
9347,KelinaLizbet,Renzo_Reggiardo,fan,83.3666666667
9348,abrasivessuppl1,Renzo_Reggiardo,fan,11.2666666667
9349,limasahori10,Renzo_Reggiardo,fan,52.4666666667
9350,RosarioTorpoco,Renzo_Reggiardo,fan,112.9
9351,jvasquezc1,Renzo_Reggiardo,fan,49.9333333333
9352,antoniomanco,Renzo_Reggiardo,fan,116.333333333
9353,miro_agustin,Renzo_Reggiardo,fan,10.5
9354,RuthAcevedoPERU,Renzo_Reggiardo,fan,110.1
9355,manujesusql,Renzo_Reggiardo,fan,41.1333333333
9356,Ferlope20,Renzo_Reggiardo,fan,63.9666666667
9357,queridopaz,Renzo_Reggiardo,fan,71.8333333333
9358,Maritares,Renzo_Reggiardo,fan,76.2333333333
9359,Maria_Mendivil_,Renzo_Reggiardo,fan,103.433333333
9360,Elizabe34161563,Renzo_Reggiardo,fan,31.6333333333
9361,AJndro23,Renzo_Reggiardo,fan,63.2666666667
9362,gaby8922,Renzo_Reggiardo,fan,115.666666667
9363,jlvaras,Renzo_Reggiardo,fan,104.833333333
9364,A17Alejandra,Renzo_Reggiardo,fan,44.6333333333
9365,chamakitholindo,Renzo_Reggiardo,fan,75.0333333333
9366,kvivianb,Renzo_Reggiardo,fan,112.566666667
9367,YocelinDayR,Renzo_Reggiardo,fan,74.2333333333
9368,mokitokazu,Renzo_Reggiardo,fan,58.2666666667
9369,JuanHuamaniM,Renzo_Reggiardo,fan,56.1333333333
9370,chesteen_azul,Renzo_Reggiardo,fan,42.7
9371,fatimaalarcon37,Renzo_Reggiardo,fan,42.7666666667
9372,LuisCarbajalVas,Renzo_Reggiardo,fan,101.366666667
9373,fco_diazpilco,Renzo_Reggiardo,fan,93.0
9374,sintracgr,Renzo_Reggiardo,fan,9.16666666667
9375,karencitaeneq,Renzo_Reggiardo,fan,75.3666666667
9376,amadoreyesalvar,Renzo_Reggiardo,fan,90.6
9377,lindacurey,Renzo_Reggiardo,fan,87.7666666667
9378,RossydeMorales,Renzo_Reggiardo,fan,78.5666666667
9379,fernandos420,Renzo_Reggiardo,fan,90.7
9380,gracieladesiree,Renzo_Reggiardo,fan,102.533333333
9381,andres04416099,Renzo_Reggiardo,fan,48.4333333333
9382,renjavi,Renzo_Reggiardo,fan,104.766666667
9383,Allan3p,Renzo_Reggiardo,fan,108.966666667
9384,aymessita,Renzo_Reggiardo,fan,111.333333333
9385,VictorArmando90,Renzo_Reggiardo,fan,74.7
9386,elpupilo,Renzo_Reggiardo,fan,113.066666667
9387,RuizDia94,Renzo_Reggiardo,fan,30.7
9388,williamlama1,Renzo_Reggiardo,fan,83.2333333333
9389,Da30Mery,Renzo_Reggiardo,fan,70.6666666667
9390,NeumologiaPeru,Renzo_Reggiardo,fan,48.4666666667
9391,Mayra_Cabrera,Renzo_Reggiardo,fan,111.133333333
9392,victorcitodavid,Renzo_Reggiardo,fan,114.466666667
9393,elcverito,Renzo_Reggiardo,fan,106.333333333
9394,Jekaperu34,Renzo_Reggiardo,fan,90.5333333333
9395,crtsac,Renzo_Reggiardo,fan,39.4333333333
9396,JoseLui97230489,Renzo_Reggiardo,fan,16.7666666667
9397,LopezEgo,Renzo_Reggiardo,fan,79.2
9398,cguzmanh87,Renzo_Reggiardo,fan,38.1
9399,MaduenoRaul,Renzo_Reggiardo,fan,70.1666666667
9400,criss_olivera,Renzo_Reggiardo,fan,92.8666666667
9401,RonaldHarold1,Renzo_Reggiardo,fan,54.2333333333
9402,marcosc07822210,Renzo_Reggiardo,fan,35.3
9403,DKaritox,Renzo_Reggiardo,fan,66.5666666667
9404,lspolitician,Renzo_Reggiardo,fan,93.3333333333
9405,CecilialLoayz,Renzo_Reggiardo,fan,29.1333333333
9406,Ofr3512,Renzo_Reggiardo,fan,47.5666666667
9407,giancarlo32,Renzo_Reggiardo,fan,111.3
9408,claudialuciana8,Renzo_Reggiardo,fan,107.166666667
9409,CamavilcaRhober,Renzo_Reggiardo,fan,32.0666666667
9410,1BAXWfisrgHK4tl,Renzo_Reggiardo,fan,26.7333333333
9411,ccmartinezl,Renzo_Reggiardo,fan,101.433333333
9412,erickurbinal,Renzo_Reggiardo,fan,103.533333333
9413,tornelzedani,Renzo_Reggiardo,fan,41.6666666667
9414,harmandoz1,Renzo_Reggiardo,fan,0.933333333333
9415,ponponio2,Renzo_Reggiardo,fan,88.5333333333
9416,ValerynOk,Renzo_Reggiardo,fan,83.2
9417,GioviSilva,Renzo_Reggiardo,fan,86.5666666667
9418,denistrillos,Renzo_Reggiardo,fan,103.433333333
9419,jeaneta79,Renzo_Reggiardo,fan,66.7666666667
9420,PeruanosAcpea,Renzo_Reggiardo,fan,90.6666666667
9421,LauraCNNT,Renzo_Reggiardo,fan,108.933333333
9422,CARLOSXD01,Renzo_Reggiardo,fan,92.7666666667
9423,rosarionovoa252,Renzo_Reggiardo,fan,3.46666666667
9424,KukuliGia,Renzo_Reggiardo,fan,111.0
9425,JESZUS86,Renzo_Reggiardo,fan,94.0666666667
9426,RucanaC,Renzo_Reggiardo,fan,16.3333333333
9427,_SofiaAbad,Renzo_Reggiardo,fan,87.8333333333
9428,Carl_Narciso,Renzo_Reggiardo,fan,97.0333333333
9429,kike_sum41,Renzo_Reggiardo,fan,98.6333333333
9430,yoliframos,Renzo_Reggiardo,fan,69.7666666667
9431,YeParedes10,Renzo_Reggiardo,fan,57.4333333333
9432,FranSaavedra86,Renzo_Reggiardo,fan,41.5666666667
9433,RoxyHMX,Renzo_Reggiardo,fan,49.9666666667
9434,taxiperuanas,Renzo_Reggiardo,fan,51.8333333333
9435,siempreR0mer0,Renzo_Reggiardo,fan,66.1666666667
9436,mariahbw22,Renzo_Reggiardo,fan,79.1333333333
9437,jrojas1985,Renzo_Reggiardo,fan,65.3
9438,290489_peke,Renzo_Reggiardo,fan,84.7666666667
9439,kike_rajifarid,Renzo_Reggiardo,fan,42.1333333333
9440,d_huertaf,Renzo_Reggiardo,fan,68.6666666667
9441,JulioOlortegui,Renzo_Reggiardo,fan,73.5666666667
9442,anais_uceda,Renzo_Reggiardo,fan,113.666666667
9443,mili_montesinos,Renzo_Reggiardo,fan,113.533333333
9444,Chinchimplample,Renzo_Reggiardo,fan,97.7666666667
9445,CarmenM31156859,Renzo_Reggiardo,fan,54.7666666667
9446,GeorgeBC1988,Renzo_Reggiardo,fan,89.4333333333
9447,DETALENTO27,Renzo_Reggiardo,fan,67.8333333333
9448,carlabarzotti1,Renzo_Reggiardo,fan,91.4333333333
9449,ManuelFZapataC,Renzo_Reggiardo,fan,78.4666666667
9450,901Ivan,Renzo_Reggiardo,fan,48.1666666667
9451,Pao_Braco,Renzo_Reggiardo,fan,80.1
9452,shocire,Renzo_Reggiardo,fan,102.5
9453,Jovipoli,Renzo_Reggiardo,fan,80.9
9454,pauldanielsedan,Renzo_Reggiardo,fan,84.0
9455,shirvillegas,Renzo_Reggiardo,fan,70.2333333333
9456,37Dudy,Renzo_Reggiardo,fan,67.0
9457,patricescudero,Renzo_Reggiardo,fan,103.133333333
9458,Picosas_Mal,Renzo_Reggiardo,fan,73.7
9459,MarianitasLizet,Renzo_Reggiardo,fan,42.5
9460,f_pereyra,Renzo_Reggiardo,fan,97.2
9461,KELSNATHALIE,Renzo_Reggiardo,fan,71.1333333333
9462,JCASAFRAN,Renzo_Reggiardo,fan,62.2333333333
9463,Insausti_tlSUR,Renzo_Reggiardo,fan,31.0666666667
9464,ChantaComeirl,Renzo_Reggiardo,fan,84.9666666667
9465,RESCATEALROCK,Renzo_Reggiardo,fan,48.4
9466,Willy28562738,Renzo_Reggiardo,fan,0.533333333333
9467,AngelaXave,Renzo_Reggiardo,fan,53.8
9468,ArestCar,Renzo_Reggiardo,fan,44.2333333333
9469,E_Na_Men,Renzo_Reggiardo,fan,84.2333333333
9470,gisellatoso,Renzo_Reggiardo,fan,110.4
9471,chibi19cs,Renzo_Reggiardo,fan,53.4666666667
9472,marisoldschw,Renzo_Reggiardo,fan,101.6
9473,NOaRIMAC,Renzo_Reggiardo,fan,106.5
9474,tregua1987,Renzo_Reggiardo,fan,106.433333333
9475,Naricitaz,Renzo_Reggiardo,fan,36.5
9476,vanezza_g,Renzo_Reggiardo,fan,103.466666667
9477,FerDelepiani,Renzo_Reggiardo,fan,43.2333333333
9478,AndreaBenaducci,Renzo_Reggiardo,fan,31.3
9479,apesardeusted,Renzo_Reggiardo,fan,94.4333333333
9480,edsoncoq,Renzo_Reggiardo,fan,86.2
9481,AlessandraLLC,Renzo_Reggiardo,fan,70.7
9482,4kito,Renzo_Reggiardo,fan,102.366666667
9483,Hector_apaza,Renzo_Reggiardo,fan,92.1666666667
9484,G1Avila,Renzo_Reggiardo,fan,4.83333333333
9485,naelcr7,Renzo_Reggiardo,fan,91.1666666667
9486,d_delah,Renzo_Reggiardo,fan,71.6
9487,manuelsilcru,Renzo_Reggiardo,fan,35.1666666667
9488,anaruiz71584305,Renzo_Reggiardo,fan,51.8666666667
9489,rubenvidalon,Renzo_Reggiardo,fan,53.7666666667
9490,valentivon,Renzo_Reggiardo,fan,84.3666666667
9491,DjuaninX,Renzo_Reggiardo,fan,89.7333333333
9492,2004Anma,Renzo_Reggiardo,fan,45.6
9493,ARQUICURE,Renzo_Reggiardo,fan,83.1
9494,batichica007,Renzo_Reggiardo,fan,111.1
9495,mevyl,Renzo_Reggiardo,fan,73.5
9496,cristhian_9862_,Renzo_Reggiardo,fan,40.9666666667
9497,mary_denisse,Renzo_Reggiardo,fan,98.6666666667
9498,gianella_8_12,Renzo_Reggiardo,fan,95.2333333333
9499,gaa_baaa,Renzo_Reggiardo,fan,84.4333333333
9500,stevanjanampa,Renzo_Reggiardo,fan,61.6
9501,davidlaurent_,Renzo_Reggiardo,fan,111.066666667
9502,kokochiroque,Renzo_Reggiardo,fan,64.4333333333
9503,TelloSissi,Renzo_Reggiardo,fan,13.2
9504,benjajoa12,Renzo_Reggiardo,fan,17.0333333333
9505,UnSimbalero,Renzo_Reggiardo,fan,118.833333333
9506,sonapo89,Renzo_Reggiardo,fan,39.2666666667
9507,CeciliaGuevaraV,Renzo_Reggiardo,fan,77.6
9508,Sofiochoac,Renzo_Reggiardo,fan,102.533333333
9509,Alfredo13858200,Renzo_Reggiardo,fan,3.6
9510,Karitonike,Renzo_Reggiardo,fan,107.8
9511,fia_unprg,Renzo_Reggiardo,fan,84.3
9512,MarijoFabel,Renzo_Reggiardo,fan,47.4333333333
9513,AEscajadill,Renzo_Reggiardo,fan,34.7333333333
9514,julioce41821076,Renzo_Reggiardo,fan,71.0666666667
9515,ishirsf,Renzo_Reggiardo,fan,33.7333333333
9516,Alka75721063,Renzo_Reggiardo,fan,6.16666666667
9517,lizethmont,Renzo_Reggiardo,fan,90.5666666667
9518,SomosDeporte14,Renzo_Reggiardo,fan,24.0
9519,alejamaldonad12,Renzo_Reggiardo,fan,44.8333333333
9520,Jodonap,Renzo_Reggiardo,fan,60.8333333333
9521,manuelsony,Renzo_Reggiardo,fan,90.3
9522,almalucia136,Renzo_Reggiardo,fan,79.8
9523,Erika_ling,Renzo_Reggiardo,fan,112.966666667
9524,JEANRONCEROSNUE,Renzo_Reggiardo,fan,58.3666666667
9525,Neyra1959,Renzo_Reggiardo,fan,36.7
9526,leunam_842,Renzo_Reggiardo,fan,47.6
9527,ShapiamaJavier,Renzo_Reggiardo,fan,61.0
9528,SOS_URGENT,Renzo_Reggiardo,fan,64.8
9529,dra_tit,Renzo_Reggiardo,fan,83.3666666667
9530,josechavestaa,Renzo_Reggiardo,fan,104.966666667
9531,yulissariega,Renzo_Reggiardo,fan,112.933333333
9532,miluska941,Renzo_Reggiardo,fan,51.7333333333
9533,Ajenjo_A,Renzo_Reggiardo,fan,52.0333333333
9534,ELAM97,Renzo_Reggiardo,fan,84.3
9535,vaubert,Renzo_Reggiardo,fan,118.466666667
9536,DenvelDv,Renzo_Reggiardo,fan,53.3333333333
9537,iTommys_A1,Renzo_Reggiardo,fan,97.4
9538,David4bel,Renzo_Reggiardo,fan,30.6
9539,etitoorozco,Renzo_Reggiardo,fan,108.766666667
9540,gio_hchavez,Renzo_Reggiardo,fan,52.6666666667
9541,leninpunk,Renzo_Reggiardo,fan,92.8666666667
9542,sanchezingaan,Renzo_Reggiardo,fan,75.8666666667
9543,bocara24,Renzo_Reggiardo,fan,81.4666666667
9544,HUGOARTICA,Renzo_Reggiardo,fan,74.5
9545,gladyslilianam,Renzo_Reggiardo,fan,22.1
9546,AlbertoSativa,Renzo_Reggiardo,fan,41.2333333333
9547,jairorioflore,Renzo_Reggiardo,fan,25.9666666667
9548,kyav_,Renzo_Reggiardo,fan,112.833333333
9549,Rositach10,Renzo_Reggiardo,fan,78.8333333333
9550,dragonfer22,Renzo_Reggiardo,fan,63.4333333333
9551,chuquipiondo52,Renzo_Reggiardo,fan,54.0
9552,MartinAbarca,Renzo_Reggiardo,fan,114.7
9553,elianacubas,Renzo_Reggiardo,fan,63.8333333333
9554,Adder50289,Renzo_Reggiardo,fan,61.5666666667
9555,DavilaLia,Renzo_Reggiardo,fan,46.3
9556,31legir,Renzo_Reggiardo,fan,51.0333333333
9557,TapDott,Renzo_Reggiardo,fan,67.6333333333
9558,R_antonio_s_a,Renzo_Reggiardo,fan,102.966666667
9559,mcoellop,Renzo_Reggiardo,fan,106.7
9560,Rgutbrown,Renzo_Reggiardo,fan,114.2
9561,LelouchAlberto,Renzo_Reggiardo,fan,5.4
9562,garc_luz,Renzo_Reggiardo,fan,80.5333333333
9563,tina_ganguly,Renzo_Reggiardo,fan,46.5666666667
9564,ReynaSangama,Renzo_Reggiardo,fan,30.1
9565,ushuuuu,Renzo_Reggiardo,fan,106.5
9566,alexand50848199,Renzo_Reggiardo,fan,67.1333333333
9567,FVelasco2019,Renzo_Reggiardo,fan,3.3
9568,YsaGuti,Renzo_Reggiardo,fan,66.1666666667
9569,aemontenegro_89,Renzo_Reggiardo,fan,80.3666666667
9570,vargasrodriguex,Renzo_Reggiardo,fan,52.5333333333
9571,AnaMariaOP10,Renzo_Reggiardo,fan,38.1
9572,becerraveronica,Renzo_Reggiardo,fan,111.366666667
9573,cesartq,Renzo_Reggiardo,fan,97.0
9574,antoniolahch,Renzo_Reggiardo,fan,43.9333333333
9575,RubenCastoP,Renzo_Reggiardo,fan,49.0666666667
9576,MarioySebas,Renzo_Reggiardo,fan,53.7333333333
9577,Crist15_58,Renzo_Reggiardo,fan,55.3666666667
9578,crdelapiedra,Renzo_Reggiardo,fan,92.6666666667
9579,marc_urbina,Renzo_Reggiardo,fan,43.3333333333
9580,gfbenvenuto,Renzo_Reggiardo,fan,113.666666667
9581,ccarrillo_alban,Renzo_Reggiardo,fan,104.9
9582,1cuna_jardin,Renzo_Reggiardo,fan,88.8666666667
9583,Jose3103P,Renzo_Reggiardo,fan,48.0333333333
9584,antony0595,Renzo_Reggiardo,fan,55.9333333333
9585,robertinho_1983,Renzo_Reggiardo,fan,72.3666666667
9586,valitaph,Renzo_Reggiardo,fan,42.9333333333
9587,juliocesarpumat,Renzo_Reggiardo,fan,75.3333333333
9588,geripinedo,Renzo_Reggiardo,fan,103.533333333
9589,JackelinCordova,Renzo_Reggiardo,fan,95.1
9590,QuererteMejor,Renzo_Reggiardo,fan,87.5666666667
9591,CesarDelgadoC,Renzo_Reggiardo,fan,89.6
9592,48194728,Renzo_Reggiardo,fan,56.9666666667
9593,bsayanc29,Renzo_Reggiardo,fan,87.2666666667
9594,edu_eltierno,Renzo_Reggiardo,fan,100.2
9595,AmaliaZder,Renzo_Reggiardo,fan,72.1333333333
9596,contribuyentepe,Renzo_Reggiardo,fan,110.4
9597,Fiorelitha555,Renzo_Reggiardo,fan,72.2666666667
9598,chiclin1831,Renzo_Reggiardo,fan,32.7666666667
9599,flaviatd93,Renzo_Reggiardo,fan,57.0
9600,lia_ines,Renzo_Reggiardo,fan,73.4666666667
9601,dariourbinalora,Renzo_Reggiardo,fan,99.3666666667
9602,FresitaBarron,Renzo_Reggiardo,fan,71.9333333333
9603,deniscolver,Renzo_Reggiardo,fan,66.6
9604,RoseAzuc,Renzo_Reggiardo,fan,103.4
9605,martinbarreto79,Renzo_Reggiardo,fan,50.8
9606,Galleno17436289,Renzo_Reggiardo,fan,30.0333333333
9607,ErikaBelevan,Renzo_Reggiardo,fan,107.6
9608,Matetru1Matetru,Renzo_Reggiardo,fan,63.6666666667
9609,BlancaCarolinaM,Renzo_Reggiardo,fan,83.2333333333
9610,animorcm,Renzo_Reggiardo,fan,42.5333333333
9611,hacalleja,Renzo_Reggiardo,fan,90.8333333333
9612,jhefryns,Renzo_Reggiardo,fan,99.4
9613,vicente06243990,Renzo_Reggiardo,fan,8.4
9614,wilsongonza17,Renzo_Reggiardo,fan,45.8333333333
9615,joluagbo,Renzo_Reggiardo,fan,89.0
9616,DroneBeauty5000,Renzo_Reggiardo,fan,29.1
9617,VictorPoloSanc,Renzo_Reggiardo,fan,53.3333333333
9618,daphnsophia,Renzo_Reggiardo,fan,76.9
9619,mtuctos,Renzo_Reggiardo,fan,107.0
9620,jessecaspa,Renzo_Reggiardo,fan,106.3
9621,AvanaSergio,Renzo_Reggiardo,fan,3.03333333333
9622,TefiVf,Renzo_Reggiardo,fan,67.7333333333
9623,rcernade,Renzo_Reggiardo,fan,138.733333333
9624,tizognl,Renzo_Reggiardo,fan,88.9666666667
9625,JoseLui69467507,Renzo_Reggiardo,fan,12.3666666667
9626,federicoancho,Renzo_Reggiardo,fan,14.4666666667
9627,Denisemendoza4u,Renzo_Reggiardo,fan,62.9
9628,rchavezprensa,Renzo_Reggiardo,fan,103.433333333
9629,JuiciosDeSalem,Renzo_Reggiardo,fan,102.2
9630,patkad,Renzo_Reggiardo,fan,115.533333333
9631,redne28,Renzo_Reggiardo,fan,57.8666666667
9632,Leo_LB0809,Renzo_Reggiardo,fan,35.4
9633,jorgo167,Renzo_Reggiardo,fan,59.9
9634,diego123yo,Renzo_Reggiardo,fan,41.5
9635,rocioescalanted,Renzo_Reggiardo,fan,55.0
9636,winher26,Renzo_Reggiardo,fan,84.3333333333
9637,jimereyess,Renzo_Reggiardo,fan,45.6333333333
9638,Julian_2743,Renzo_Reggiardo,fan,82.7666666667
9639,frankrivers007,Renzo_Reggiardo,fan,78.9666666667
9640,carvalos33,Renzo_Reggiardo,fan,71.6
9641,PinedoSymi,Renzo_Reggiardo,fan,79.4666666667
9642,NeptaSaMa,Renzo_Reggiardo,fan,99.7
9643,jhenffred,Renzo_Reggiardo,fan,34.0
9644,periodistasican,Renzo_Reggiardo,fan,96.9666666667
9645,HNegros,Renzo_Reggiardo,fan,74.0333333333
9646,david_0630,Renzo_Reggiardo,fan,57.6333333333
9647,ojoenlagente,Renzo_Reggiardo,fan,94.9333333333
9648,jcarloscalderon,Renzo_Reggiardo,fan,112.433333333
9649,ivanic35,Renzo_Reggiardo,fan,55.5
9650,natanielchacon,Renzo_Reggiardo,fan,104.666666667
9651,cesarcordero2,Renzo_Reggiardo,fan,74.0
9652,mattpv21,Renzo_Reggiardo,fan,102.1
9653,yamelgar,Renzo_Reggiardo,fan,111.033333333
9654,KarensiuBless,Renzo_Reggiardo,fan,79.1333333333
9655,wzegarrap,Renzo_Reggiardo,fan,93.2666666667
9656,YanirethRevilla,Renzo_Reggiardo,fan,33.9
9657,Cesarcc79,Renzo_Reggiardo,fan,28.5333333333
9658,conde_caballero,Renzo_Reggiardo,fan,35.9666666667
9659,johan020381,Renzo_Reggiardo,fan,114.9
9660,MarciaAle2,Renzo_Reggiardo,fan,92.0666666667
9661,hiltoramias,Renzo_Reggiardo,fan,34.2
9662,cayetanoespino,Renzo_Reggiardo,fan,91.4
9663,peluchedesatan,Renzo_Reggiardo,fan,42.8666666667
9664,Giancoss,Renzo_Reggiardo,fan,88.6
9665,jchristian84cc,Renzo_Reggiardo,fan,53.6666666667
9666,laurachahud,Renzo_Reggiardo,fan,91.4666666667
9667,freddy231072,Renzo_Reggiardo,fan,41.7333333333
9668,ArturoGoleador,Renzo_Reggiardo,fan,61.4
9669,amadormrj,Renzo_Reggiardo,fan,86.8666666667
9670,antoniovascor,Renzo_Reggiardo,fan,81.6666666667
9671,Armando291,Renzo_Reggiardo,fan,89.1666666667
9672,Maria00934499,Renzo_Reggiardo,fan,35.6
9673,TecsiTarco,Renzo_Reggiardo,fan,32.9666666667
9674,HctorACarmona1,Renzo_Reggiardo,fan,5.53333333333
9675,joseyamilc,Renzo_Reggiardo,fan,72.4
9676,Isa2Luna,Renzo_Reggiardo,fan,39.4333333333
9677,damariz_mm,Renzo_Reggiardo,fan,89.5
9678,Infoeli,Renzo_Reggiardo,fan,85.9666666667
9679,e_castillo_v,Renzo_Reggiardo,fan,94.4
9680,1604westony,Renzo_Reggiardo,fan,71.2333333333
9681,el_observador48,Renzo_Reggiardo,fan,68.8333333333
9682,PattyStar924,Renzo_Reggiardo,fan,84.1666666667
9683,litoloco23,Renzo_Reggiardo,fan,107.266666667
9684,RUSDAELGARCIAU,Renzo_Reggiardo,fan,58.3333333333
9685,PMitac,Renzo_Reggiardo,fan,66.9333333333
9686,rocio_tam,Renzo_Reggiardo,fan,53.1
9687,DiegoAntonioCo4,Renzo_Reggiardo,fan,38.6
9688,lesliesb26,Renzo_Reggiardo,fan,47.8333333333
9689,TheNewLeo35,Renzo_Reggiardo,fan,85.1
9690,JVNIORDJ,Renzo_Reggiardo,fan,98.0333333333
9691,MUERTE666666666,Renzo_Reggiardo,fan,31.7666666667
9692,bajosospecha,Renzo_Reggiardo,fan,112.433333333
9693,annlizzia,Renzo_Reggiardo,fan,83.9666666667
9694,CastilloPiscoya,Renzo_Reggiardo,fan,54.9
9695,SERGIOGALLARD11,Renzo_Reggiardo,fan,86.0
9696,CleverPurizaga,Renzo_Reggiardo,fan,47.8666666667
9697,CESHITAR79,Renzo_Reggiardo,fan,88.1333333333
9698,LazoMl10,Renzo_Reggiardo,fan,66.9666666667
9699,MarioAranzaes,Renzo_Reggiardo,fan,108.1
9700,DAVID_3070,Renzo_Reggiardo,fan,90.9
9701,lasv40,Renzo_Reggiardo,fan,56.0666666667
9702,edoled,Renzo_Reggiardo,fan,101.033333333
9703,DayaLurita,Renzo_Reggiardo,fan,54.7
9704,AlexT50890323,Renzo_Reggiardo,fan,4.3
9705,luchojb,Renzo_Reggiardo,fan,112.566666667
9706,ArturoAyalaC,Renzo_Reggiardo,fan,102.8
9707,AvaakJoe,Renzo_Reggiardo,fan,80.5
9708,AATMInmobiliari,Renzo_Reggiardo,fan,76.9
9709,miluskala10,Renzo_Reggiardo,fan,83.8
9710,ilovekmi67,Renzo_Reggiardo,fan,44.6666666667
9711,DGarciaTo,Renzo_Reggiardo,fan,79.0
9712,gabizita21,Renzo_Reggiardo,fan,67.1
9713,ritita_o,Renzo_Reggiardo,fan,72.6333333333
9714,ready18m,Renzo_Reggiardo,fan,34.1333333333
9715,calbarod,Renzo_Reggiardo,fan,48.3333333333
9716,MarioArzubiaga,Renzo_Reggiardo,fan,104.666666667
9717,blzzycspv,Renzo_Reggiardo,fan,99.6666666667
9718,lomosaltado,Renzo_Reggiardo,fan,108.133333333
9719,Alberto631968,Renzo_Reggiardo,fan,87.5333333333
9720,Agujero_N,Renzo_Reggiardo,fan,53.9666666667
9721,michaelurtecho,Renzo_Reggiardo,fan,109.266666667
9722,javiercharro7,Renzo_Reggiardo,fan,44.6
9723,prenpro,Renzo_Reggiardo,fan,71.8333333333
