,source,target,is_a,weight
4527,HilarioManuelR2,RicardoBelmontC,fan,0.866666666667
4528,ROMANILUZ,RicardoBelmontC,fan,61.4666666667
4529,Eduardo05656538,RicardoBelmontC,fan,0.766666666667
4530,valeriagracia5,RicardoBelmontC,fan,70.8
4531,juliolozano82,RicardoBelmontC,fan,19.1333333333
4532,YEVILLARA,RicardoBelmontC,fan,48.6333333333
4533,Diegoalonsopm,RicardoBelmontC,fan,56.1
4534,ZacariasZanta,RicardoBelmontC,fan,0.266666666667
4535,WilliamRuizC,RicardoBelmontC,fan,90.6333333333
4536,MandiAries19,RicardoBelmontC,fan,79.2333333333
4537,PapitoVB27,RicardoBelmontC,fan,27.3333333333
4538,nancydechavez,RicardoBelmontC,fan,76.4666666667
4539,RafaelTudela4,RicardoBelmontC,fan,4.53333333333
4540,28Jean17,RicardoBelmontC,fan,66.3333333333
4541,darknesslight19,RicardoBelmontC,fan,59.9
4542,WSH_1328,RicardoBelmontC,fan,32.8
4543,Eloio7,RicardoBelmontC,fan,110.366666667
4544,JorgeRojasOrr,RicardoBelmontC,fan,67.1666666667
4545,lpando08,RicardoBelmontC,fan,93.6
4546,markosnina,RicardoBelmontC,fan,101.8
4547,Lucasmu00576523,RicardoBelmontC,fan,19.4333333333
4548,Arcangel020011,RicardoBelmontC,fan,93.1
4549,vqn3,RicardoBelmontC,fan,70.8666666667
4550,pennywise_SK,RicardoBelmontC,fan,22.3
4551,ErickCfp,RicardoBelmontC,fan,44.2
4552,ManuelWam,RicardoBelmontC,fan,59.2333333333
4553,Gata182Zena,RicardoBelmontC,fan,77.8333333333
4554,miles_mora,RicardoBelmontC,fan,68.8
4555,mrodrilaz,RicardoBelmontC,fan,63.3333333333
4556,edwinac2012,RicardoBelmontC,fan,77.3666666667
4557,CesarE95_MA,RicardoBelmontC,fan,19.4666666667
4558,PacoGerloMelos,RicardoBelmontC,fan,7.7
4559,domenicochea33,RicardoBelmontC,fan,65.2333333333
4560,palaciosEnrri,RicardoBelmontC,fan,24.3
4561,JAVIERLIVIA,RicardoBelmontC,fan,112.6
4562,Seikoibanez,RicardoBelmontC,fan,96.4
4563,NelsonM29957240,RicardoBelmontC,fan,44.1666666667
4564,JMendozah_89,RicardoBelmontC,fan,35.1333333333
4565,Latinpolaco,RicardoBelmontC,fan,66.5666666667
4566,AponteReynaldo,RicardoBelmontC,fan,41.0
4567,enrirosasdiaz,RicardoBelmontC,fan,62.8
4568,msmidex1,RicardoBelmontC,fan,7.23333333333
4569,WSGPERIODISTA,RicardoBelmontC,fan,84.5333333333
4570,huaraca_jose,RicardoBelmontC,fan,66.0333333333
4571,JuanCa47555837,RicardoBelmontC,fan,0.3
4572,kotina9,RicardoBelmontC,fan,102.6
4573,Andriiuska,RicardoBelmontC,fan,101.866666667
4574,Eddison94886718,RicardoBelmontC,fan,0.866666666667
4575,LilyMilagros1,RicardoBelmontC,fan,73.7333333333
4576,aldair02010,RicardoBelmontC,fan,97.6333333333
4577,cuspinique,RicardoBelmontC,fan,91.2333333333
4578,GutierrezGlimer,RicardoBelmontC,fan,0.966666666667
4579,Rosenary4,RicardoBelmontC,fan,1.56666666667
4580,elmismocesar,RicardoBelmontC,fan,34.3666666667
4581,IndependenciaN,RicardoBelmontC,fan,63.1666666667
4582,ex_tony33,RicardoBelmontC,fan,7.93333333333
4583,nelly_qc,RicardoBelmontC,fan,0.133333333333
4584,darkmanperu,RicardoBelmontC,fan,85.1
4585,Elpr74,RicardoBelmontC,fan,78.4666666667
4586,jarochaqui1,RicardoBelmontC,fan,20.6333333333
4587,JordyGb11,RicardoBelmontC,fan,35.6
4588,jasonsdlp,RicardoBelmontC,fan,43.6333333333
4589,jcastro150,RicardoBelmontC,fan,65.8
4590,Jhoncit85294110,RicardoBelmontC,fan,0.766666666667
4591,dacalixtro,RicardoBelmontC,fan,62.7
4592,rubens_acu,RicardoBelmontC,fan,100.666666667
4593,QPerfet,RicardoBelmontC,fan,86.3666666667
4594,Rusog9,RicardoBelmontC,fan,12.0666666667
4595,Ivan_26990,RicardoBelmontC,fan,65.2333333333
4596,Elbuscamodelos,RicardoBelmontC,fan,46.0333333333
4597,8Zoyla,RicardoBelmontC,fan,33.4666666667
4598,Eduardoobserva,RicardoBelmontC,fan,62.5333333333
4599,9275Danny,RicardoBelmontC,fan,48.1
4600,eduardo0925,RicardoBelmontC,fan,60.7666666667
4601,mori_elena,RicardoBelmontC,fan,89.2333333333
4602,Wil60675172,RicardoBelmontC,fan,14.4
4603,Phelan_Kelly,RicardoBelmontC,fan,111.166666667
4604,DAKIUR,RicardoBelmontC,fan,103.433333333
4605,chemviva,RicardoBelmontC,fan,104.866666667
4606,jcapchasalas,RicardoBelmontC,fan,81.9333333333
4607,ethelmarins,RicardoBelmontC,fan,110.5
4608,PaulSV2018,RicardoBelmontC,fan,91.9666666667
4609,chojape11,RicardoBelmontC,fan,91.7333333333
4610,eduaport,RicardoBelmontC,fan,110.966666667
4611,danymoroboshi,RicardoBelmontC,fan,87.3
4612,IralFabiola,RicardoBelmontC,fan,9.9
4613,rcelia426,RicardoBelmontC,fan,44.7
4614,TadeoBarraza,RicardoBelmontC,fan,55.2333333333
4615,JorgeAguirre9,RicardoBelmontC,fan,88.3333333333
4616,donasazonbyc,RicardoBelmontC,fan,41.5666666667
4617,EvelynJuliaMor1,RicardoBelmontC,fan,10.7333333333
4618,PaoloNVN,RicardoBelmontC,fan,86.7
4619,jcac96,RicardoBelmontC,fan,52.0333333333
4620,gnsc2812,RicardoBelmontC,fan,44.9333333333
4621,thaliagarcia1,RicardoBelmontC,fan,89.4
4622,rcjusti,RicardoBelmontC,fan,33.7
4623,jrpmetal,RicardoBelmontC,fan,68.6333333333
4624,cppelima,RicardoBelmontC,fan,95.1333333333
4625,Patty_Chqpdo,RicardoBelmontC,fan,25.9
4626,ElenaGallardoM,RicardoBelmontC,fan,92.6666666667
4627,prodriguezro,RicardoBelmontC,fan,111.366666667
4628,Francis44614596,RicardoBelmontC,fan,10.8333333333
4629,Yofreac,RicardoBelmontC,fan,74.3
4630,jcyoungs23,RicardoBelmontC,fan,65.7
4631,Jr09OiZIDGCubk0,RicardoBelmontC,fan,0.866666666667
4632,JorgeLu30398776,RicardoBelmontC,fan,0.166666666667
4633,RobertCO11,RicardoBelmontC,fan,5.36666666667
4634,carlostetin,RicardoBelmontC,fan,99.2333333333
4635,frankcatcr,RicardoBelmontC,fan,67.0
4636,cesardexa,RicardoBelmontC,fan,64.8666666667
4637,Sonita79,RicardoBelmontC,fan,111.366666667
4638,Algoqueaclarar,RicardoBelmontC,fan,33.0
4639,SOGIERGUIT,RicardoBelmontC,fan,1.1
4640,1Darwinpr,RicardoBelmontC,fan,50.5333333333
4641,conaeepdelperu,RicardoBelmontC,fan,86.0666666667
4642,lordigittal,RicardoBelmontC,fan,102.033333333
4643,BelmontALima,RicardoBelmontC,fan,19.6333333333
4644,zusanalucero,RicardoBelmontC,fan,54.1666666667
4645,Diego97_sc,RicardoBelmontC,fan,81.2333333333
4646,501_alberto,RicardoBelmontC,fan,4.16666666667
4647,FAspica,RicardoBelmontC,fan,86.7
4648,DanieruVan,RicardoBelmontC,fan,110.533333333
4649,davidsa10773014,RicardoBelmontC,fan,0.266666666667
4650,CandidatoTuit,RicardoBelmontC,fan,13.0333333333
4651,Ralphbazalar,RicardoBelmontC,fan,27.4333333333
4652,pmig26,RicardoBelmontC,fan,103.266666667
4653,Jhonnycabos,RicardoBelmontC,fan,5.5
4654,henry17_09,RicardoBelmontC,fan,72.8666666667
4655,centesur,RicardoBelmontC,fan,102.6
4656,elaforde,RicardoBelmontC,fan,112.333333333
4657,JAVIERNAJAR90,RicardoBelmontC,fan,85.7
4658,rolinmendoza,RicardoBelmontC,fan,92.5
4659,Miguelzv84,RicardoBelmontC,fan,63.3333333333
4660,CIESLimaPeru,RicardoBelmontC,fan,105.266666667
4661,carlosportoa,RicardoBelmontC,fan,60.5
4662,codigogeorge,RicardoBelmontC,fan,91.8666666667
4663,KiaraSolisTorre,RicardoBelmontC,fan,73.4666666667
4664,milagrosfitness,RicardoBelmontC,fan,86.2333333333
4665,EobregonmErick,RicardoBelmontC,fan,66.2666666667
4666,DANAPERU,RicardoBelmontC,fan,101.466666667
4667,johnnycrosbyi,RicardoBelmontC,fan,100.0
4668,ElizabethGLP,RicardoBelmontC,fan,67.4333333333
4669,SaraGarcia0268,RicardoBelmontC,fan,18.0666666667
4670,jucazaca9,RicardoBelmontC,fan,78.6666666667
4671,merinomedina,RicardoBelmontC,fan,109.633333333
4672,cynthiafloresn,RicardoBelmontC,fan,107.333333333
4673,hectitorllanos9,RicardoBelmontC,fan,33.1333333333
4674,2000Ekik,RicardoBelmontC,fan,66.9
4675,AbogCornejo,RicardoBelmontC,fan,46.3666666667
4676,CrispinNoe,RicardoBelmontC,fan,44.9666666667
4677,alexanderl88,RicardoBelmontC,fan,93.8333333333
4678,DAlegria9,RicardoBelmontC,fan,75.0333333333
4679,fluquegomez,RicardoBelmontC,fan,60.9666666667
4680,EduardoDeglane,RicardoBelmontC,fan,66.2666666667
4681,FernandaMoreR,RicardoBelmontC,fan,5.93333333333
4682,CantaZeZeCanta,RicardoBelmontC,fan,90.4
4683,Vegettosuper1,RicardoBelmontC,fan,4.5
4684,bdxzn,RicardoBelmontC,fan,108.533333333
4685,Kthles,RicardoBelmontC,fan,69.8333333333
4686,Andresrep1990,RicardoBelmontC,fan,9.16666666667
4687,PieroGarciaM,RicardoBelmontC,fan,95.6333333333
4688,danismodcc,RicardoBelmontC,fan,68.0666666667
4689,ivans982007,RicardoBelmontC,fan,33.6666666667
4690,navi96388,RicardoBelmontC,fan,19.5666666667
4691,Maakun1086,RicardoBelmontC,fan,97.8666666667
4692,zizousc,RicardoBelmontC,fan,110.333333333
4693,Pablo452012,RicardoBelmontC,fan,74.8
4694,richy_1,RicardoBelmontC,fan,110.433333333
4695,simonnolberto,RicardoBelmontC,fan,94.1333333333
4696,EdsonOj5,RicardoBelmontC,fan,8.3
4697,DiegoRCG,RicardoBelmontC,fan,88.1
4698,DiegoRs1999,RicardoBelmontC,fan,9.93333333333
4699,pepetafurtafur,RicardoBelmontC,fan,49.7333333333
4700,andreaspaolas,RicardoBelmontC,fan,101.366666667
4701,05Alpaz,RicardoBelmontC,fan,53.1333333333
4702,velasquezdwg,RicardoBelmontC,fan,78.0666666667
4703,asiasur72,RicardoBelmontC,fan,58.6333333333
4704,aesito,RicardoBelmontC,fan,105.666666667
4705,JaimehBaz,RicardoBelmontC,fan,114.9
4706,andy27695065,RicardoBelmontC,fan,4.96666666667
4707,Goyopresidente,RicardoBelmontC,fan,31.1333333333
4708,cristof09706605,RicardoBelmontC,fan,53.5
4709,Escorpionwcr,RicardoBelmontC,fan,103.4
4710,lawandjust,RicardoBelmontC,fan,0.3
4711,Manuel14952479,RicardoBelmontC,fan,4.0
4712,josecarlos079,RicardoBelmontC,fan,82.3666666667
4713,Mabel31893420,RicardoBelmontC,fan,2.0
4714,ErosHuancayo,RicardoBelmontC,fan,17.9
4715,1128Paloma,RicardoBelmontC,fan,51.3666666667
4716,RoCastagnino,RicardoBelmontC,fan,111.533333333
4717,VivihRiv,RicardoBelmontC,fan,25.6666666667
4718,Carstephano1,RicardoBelmontC,fan,11.0
4719,Chendita,RicardoBelmontC,fan,109.2
4720,chaskitaxXx,RicardoBelmontC,fan,86.9666666667
4721,vdbarranco,RicardoBelmontC,fan,23.6
4722,RosaMil644,RicardoBelmontC,fan,1.13333333333
4723,JMeza10,RicardoBelmontC,fan,0.433333333333
4724,callusita,RicardoBelmontC,fan,66.4333333333
4725,Yessari2,RicardoBelmontC,fan,84.4666666667
4726,aloredop,RicardoBelmontC,fan,84.4
4727,quique_7j,RicardoBelmontC,fan,94.0333333333
4728,luis99147737,RicardoBelmontC,fan,0.3
4729,hfrancoa,RicardoBelmontC,fan,101.0
4730,Fiore_Torres,RicardoBelmontC,fan,92.0333333333
4731,hyscer,RicardoBelmontC,fan,73.7
4732,AlcydesGerman,RicardoBelmontC,fan,102.733333333
4733,HuarcayaVelarde,RicardoBelmontC,fan,6.63333333333
4734,Eliasq627,RicardoBelmontC,fan,47.1666666667
4735,carrizodeica,RicardoBelmontC,fan,73.9333333333
4736,alexaron20,RicardoBelmontC,fan,112.966666667
4737,jhojan_joel,RicardoBelmontC,fan,61.9333333333
4738,pensarSINmoldes,RicardoBelmontC,fan,53.0666666667
4739,GloriaP58435788,RicardoBelmontC,fan,0.3
4740,merchanmarine,RicardoBelmontC,fan,102.5
4741,gonzalocorazon,RicardoBelmontC,fan,82.0
4742,jose31123,RicardoBelmontC,fan,89.2
4743,danypachecoh,RicardoBelmontC,fan,101.333333333
4744,Siesposible2012,RicardoBelmontC,fan,75.5333333333
4745,Angello46921477,RicardoBelmontC,fan,0.1
4746,paosoplin,RicardoBelmontC,fan,72.4666666667
4747,brunobjt,RicardoBelmontC,fan,83.6666666667
4748,paseodelrollo,RicardoBelmontC,fan,30.9
4749,Cuadros83Gloria,RicardoBelmontC,fan,37.6666666667
4750,paucarcalero,RicardoBelmontC,fan,91.6333333333
4751,Rodaflex19,RicardoBelmontC,fan,20.8666666667
4752,BeholdMyPower,RicardoBelmontC,fan,95.9666666667
4753,Tello54,RicardoBelmontC,fan,90.9666666667
4754,Kokidasilva1,RicardoBelmontC,fan,0.933333333333
4755,MiliVicente,RicardoBelmontC,fan,101.766666667
4756,LizGuev83603293,RicardoBelmontC,fan,0.566666666667
4757,LAWYERSPERU,RicardoBelmontC,fan,103.433333333
4758,meli_gqa,RicardoBelmontC,fan,93.3666666667
4759,IiiAmaru,RicardoBelmontC,fan,0.733333333333
4760,ppolosozono,RicardoBelmontC,fan,16.9333333333
4761,JeriLuisa,RicardoBelmontC,fan,6.4
4762,FernandoLynchA,RicardoBelmontC,fan,85.3333333333
4763,DaigordCristian,RicardoBelmontC,fan,1.86666666667
4764,cmontec25,RicardoBelmontC,fan,37.3666666667
4765,Migueln87879492,RicardoBelmontC,fan,0.3
4766,olcese_renzo,RicardoBelmontC,fan,35.9333333333
4767,alwayspao27,RicardoBelmontC,fan,15.1666666667
4768,david_sutta,RicardoBelmontC,fan,5.4
4769,CAntunezdemayol,RicardoBelmontC,fan,37.7333333333
4770,renzomardiestra,RicardoBelmontC,fan,83.7333333333
4771,Luislopez_7777,RicardoBelmontC,fan,7.36666666667
4772,StechkinChA,RicardoBelmontC,fan,42.2333333333
4773,LittmanBodas,RicardoBelmontC,fan,102.933333333
4774,PedroRi19511415,RicardoBelmontC,fan,21.8666666667
4775,oscarcuevaf,RicardoBelmontC,fan,67.5666666667
4776,setelperu,RicardoBelmontC,fan,108.933333333
4777,sumacpaz,RicardoBelmontC,fan,32.1333333333
4778,perrysmithismy,RicardoBelmontC,fan,8.4
4779,augustooremigon,RicardoBelmontC,fan,81.2333333333
4780,AguarunaW,RicardoBelmontC,fan,6.36666666667
4781,Alan72546745,RicardoBelmontC,fan,0.133333333333
4782,ejarc2002,RicardoBelmontC,fan,87.1666666667
4783,jimmyrubio7,RicardoBelmontC,fan,65.5333333333
4784,ceciliabocanegr,RicardoBelmontC,fan,57.1
4785,OmarkDb,RicardoBelmontC,fan,79.3
4786,Puchungo43,RicardoBelmontC,fan,62.4666666667
4787,juanjodlcruz,RicardoBelmontC,fan,88.8333333333
4788,Reynald46555290,RicardoBelmontC,fan,8.56666666667
4789,16Omar07,RicardoBelmontC,fan,61.1666666667
4790,skapoxxx,RicardoBelmontC,fan,102.333333333
4791,oscar150568,RicardoBelmontC,fan,36.7666666667
4792,arturin2131,RicardoBelmontC,fan,71.0666666667
4793,WEOR68,RicardoBelmontC,fan,62.2333333333
4794,LBicentenaria,RicardoBelmontC,fan,1.0
4795,pedroelpadrino,RicardoBelmontC,fan,60.7
4796,TerkIrreverente,RicardoBelmontC,fan,50.9666666667
4797,Yoel22307811,RicardoBelmontC,fan,0.4
4798,rickybarcob,RicardoBelmontC,fan,64.3333333333
4799,EdiQuijanoM,RicardoBelmontC,fan,83.8333333333
4800,Mufasa696,RicardoBelmontC,fan,64.4333333333
4801,DarioHuacho,RicardoBelmontC,fan,8.4
4802,OPenaherrera,RicardoBelmontC,fan,71.8
4803,sacolargopisado,RicardoBelmontC,fan,19.4
4804,sebastiano911,RicardoBelmontC,fan,103.3
4805,VcJonhen,RicardoBelmontC,fan,33.8333333333
4806,rgalvezcasapia,RicardoBelmontC,fan,87.8666666667
4807,Billycha_,RicardoBelmontC,fan,93.9333333333
4808,Wenddylbp,RicardoBelmontC,fan,14.8666666667
4809,DanielA50930056,RicardoBelmontC,fan,3.86666666667
4810,Alejand75319151,RicardoBelmontC,fan,20.2
4811,computer713,RicardoBelmontC,fan,8.83333333333
4812,JoseMan22785400,RicardoBelmontC,fan,1.53333333333
4813,TrujilloVis,RicardoBelmontC,fan,1.33333333333
4814,ASantagadea,RicardoBelmontC,fan,2.66666666667
4815,lr_7428,RicardoBelmontC,fan,34.3
4816,MemePinillos,RicardoBelmontC,fan,83.2666666667
4817,jollosan,RicardoBelmontC,fan,99.4666666667
4818,jmelendezgomez,RicardoBelmontC,fan,48.6333333333
4819,KattyLabbe,RicardoBelmontC,fan,52.0333333333
4820,daleshka_24,RicardoBelmontC,fan,58.0
4821,sami6998,RicardoBelmontC,fan,112.033333333
4822,yderepente,RicardoBelmontC,fan,113.6
4823,moniquepard,RicardoBelmontC,fan,101.9
4824,Inmediov,RicardoBelmontC,fan,1.7
4825,TADEOYOLZA,RicardoBelmontC,fan,99.5
4826,eliseo74872563,RicardoBelmontC,fan,0.166666666667
4827,OmarVelardeT,RicardoBelmontC,fan,82.6333333333
4828,cesarh444,RicardoBelmontC,fan,92.0
4829,Luismarso,RicardoBelmontC,fan,97.3333333333
4830,ricardo640503,RicardoBelmontC,fan,32.6666666667
4831,97Ruffner,RicardoBelmontC,fan,30.2
4832,xJuaNx15,RicardoBelmontC,fan,93.1
4833,Itachixxz2,RicardoBelmontC,fan,4.56666666667
4834,BryaAmar,RicardoBelmontC,fan,1.16666666667
4835,Cesarprimero01,RicardoBelmontC,fan,46.4666666667
4836,adolfomartin18,RicardoBelmontC,fan,35.8333333333
4837,IvanZapatajime1,RicardoBelmontC,fan,32.3333333333
4838,echiclayanito,RicardoBelmontC,fan,58.7333333333
4839,ganosaludperu,RicardoBelmontC,fan,45.6666666667
4840,JOANPEVALE,RicardoBelmontC,fan,106.1
4841,ernestocev,RicardoBelmontC,fan,88.3666666667
4842,VictorB67749812,RicardoBelmontC,fan,70.6333333333
4843,HelmutLV,RicardoBelmontC,fan,83.5333333333
4844,paolodelima,RicardoBelmontC,fan,103.3
4845,LimoCastro,RicardoBelmontC,fan,95.5666666667
4846,LoayzaIvan,RicardoBelmontC,fan,65.5333333333
4847,dacel11,RicardoBelmontC,fan,111.9
4848,AnonnymusLegion,RicardoBelmontC,fan,8.76666666667
4849,DarietReynoso,RicardoBelmontC,fan,101.366666667
4850,hansortega17,RicardoBelmontC,fan,21.8666666667
4851,JoseChecho,RicardoBelmontC,fan,112.633333333
4852,VodanovicPablo,RicardoBelmontC,fan,49.5666666667
4853,jmmgc,RicardoBelmontC,fan,109.7
4854,LMartinSanchezP,RicardoBelmontC,fan,30.7666666667
4855,JPAbarcaR,RicardoBelmontC,fan,66.4333333333
4856,GUACARN,RicardoBelmontC,fan,91.6333333333
4857,shirleymco,RicardoBelmontC,fan,87.9666666667
4858,MarySuasnabar,RicardoBelmontC,fan,74.3333333333
4859,Geny03698679,RicardoBelmontC,fan,0.1
4860,argollo_yoel,RicardoBelmontC,fan,22.2333333333
4861,GiovanaDu,RicardoBelmontC,fan,111.266666667
4862,PepeLuchoNando,RicardoBelmontC,fan,83.6
4863,DigitalGio,RicardoBelmontC,fan,62.4666666667
4864,WillyPerezPalo1,RicardoBelmontC,fan,9.66666666667
4865,DylanLopezE96,RicardoBelmontC,fan,66.6333333333
4866,mdsucari,RicardoBelmontC,fan,60.5666666667
4867,Chumpit88965907,RicardoBelmontC,fan,1.63333333333
4868,ErickaGarcia111,RicardoBelmontC,fan,65.0666666667
4869,yocomuniko,RicardoBelmontC,fan,115.1
4870,presi2026,RicardoBelmontC,fan,63.4333333333
4871,Wilfredoh69,RicardoBelmontC,fan,111.366666667
4872,jesusqh1990,RicardoBelmontC,fan,46.3333333333
4873,BetsaMartinez99,RicardoBelmontC,fan,20.1333333333
4874,mariorbezo,RicardoBelmontC,fan,103.866666667
4875,jhoel_charri,RicardoBelmontC,fan,25.5
4876,JuanSweden,RicardoBelmontC,fan,21.4
4877,deliamirian,RicardoBelmontC,fan,102.533333333
4878,Ricardo59346049,RicardoBelmontC,fan,3.96666666667
4879,VITOLIN59,RicardoBelmontC,fan,100.9
4880,DaniloDiGuti,RicardoBelmontC,fan,9.9
4881,marko2111,RicardoBelmontC,fan,92.5
4882,PalomaFiuzaTeam,RicardoBelmontC,fan,71.9666666667
4883,pedro_martinm,RicardoBelmontC,fan,96.7666666667
4884,pjkret,RicardoBelmontC,fan,110.233333333
4885,sacridelocielo1,RicardoBelmontC,fan,34.1666666667
4886,silvia_qr,RicardoBelmontC,fan,103.633333333
4887,Pomsio,RicardoBelmontC,fan,55.6666666667
4888,rosagarcia695,RicardoBelmontC,fan,52.8
4889,BernalGuevara,RicardoBelmontC,fan,31.8333333333
4890,kratos1182,RicardoBelmontC,fan,15.1333333333
4891,JimmyPaulino3,RicardoBelmontC,fan,92.2333333333
4892,bach2425,RicardoBelmontC,fan,54.7666666667
4893,Xlaplavoz,RicardoBelmontC,fan,91.9333333333
4894,jhometry,RicardoBelmontC,fan,67.0666666667
4895,eljunperezvidal,RicardoBelmontC,fan,28.9
4896,LlacaTi,RicardoBelmontC,fan,89.0333333333
4897,RafoPi,RicardoBelmontC,fan,69.3333333333
4898,frecidde,RicardoBelmontC,fan,0.1
4899,TeBergert,RicardoBelmontC,fan,60.3666666667
4900,92Vlajo,RicardoBelmontC,fan,39.4
4901,JuanMarcelPalom,RicardoBelmontC,fan,83.8
4902,IamJeanRey,RicardoBelmontC,fan,103.2
4903,Gobelcas,RicardoBelmontC,fan,77.7333333333
4904,MacedoNiser,RicardoBelmontC,fan,18.1666666667
4905,CarmenGil_14,RicardoBelmontC,fan,78.3
4906,RF_perez,RicardoBelmontC,fan,66.3
4907,LuzSanc47432333,RicardoBelmontC,fan,1.46666666667
4908,garli35,RicardoBelmontC,fan,96.1333333333
4909,SamuraiEkis,RicardoBelmontC,fan,73.4666666667
4910,PILCOINKA,RicardoBelmontC,fan,58.2333333333
4911,rolandocasapia,RicardoBelmontC,fan,102.366666667
4912,jpf15demayo,RicardoBelmontC,fan,47.4666666667
4913,eternajuventud4,RicardoBelmontC,fan,74.3
4914,ChaguaArroyo,RicardoBelmontC,fan,45.0666666667
4915,Jerson00104021,RicardoBelmontC,fan,0.533333333333
4916,Milagro44091530,RicardoBelmontC,fan,5.8
4917,mapimarin,RicardoBelmontC,fan,88.0666666667
4918,Carolin40634396,RicardoBelmontC,fan,1.63333333333
4919,Infogamersperu,RicardoBelmontC,fan,82.3666666667
4920,RojasValencia,RicardoBelmontC,fan,105.7
4921,IsabelSkerre,RicardoBelmontC,fan,81.8666666667
4922,SergioRR88,RicardoBelmontC,fan,85.7333333333
4923,LucasHermitano,RicardoBelmontC,fan,93.1
4924,HectorOlor,RicardoBelmontC,fan,39.3
4925,Carlos_Yancul,RicardoBelmontC,fan,103.733333333
4926,Ztovarf,RicardoBelmontC,fan,90.6
4927,CIROSILVAPAREDE,RicardoBelmontC,fan,91.1333333333
4928,lTAMA_,RicardoBelmontC,fan,91.9
4929,YapHuanca,RicardoBelmontC,fan,22.3333333333
4930,agfariasz,RicardoBelmontC,fan,69.5333333333
4931,cpc_nano,RicardoBelmontC,fan,52.1333333333
4932,CarlosNumberone,RicardoBelmontC,fan,111.433333333
4933,TOTTI5NOV,RicardoBelmontC,fan,46.7666666667
4934,WaynaSara,RicardoBelmontC,fan,5.53333333333
4935,carolina2711193,RicardoBelmontC,fan,0.533333333333
4936,jedinagon,RicardoBelmontC,fan,94.2
4937,Violeta303,RicardoBelmontC,fan,86.6
4938,alimentalia,RicardoBelmontC,fan,44.4333333333
4939,paco_mori,RicardoBelmontC,fan,55.1666666667
4940,elianacacsire,RicardoBelmontC,fan,53.7666666667
4941,GiancarloRenatt,RicardoBelmontC,fan,104.4
4942,SerranHuaman,RicardoBelmontC,fan,24.5666666667
4943,chamorro_erick,RicardoBelmontC,fan,60.5
4944,carito_ces,RicardoBelmontC,fan,57.0666666667
4945,AlejandroCavero,RicardoBelmontC,fan,88.8333333333
4946,MariSandy16,RicardoBelmontC,fan,55.1
4947,fereuja,RicardoBelmontC,fan,124.6
4948,Mire_far,RicardoBelmontC,fan,66.8
4949,yelsinjoel11,RicardoBelmontC,fan,0.3
4950,AnicamaJosue,RicardoBelmontC,fan,4.2
4951,raulsaavedra17,RicardoBelmontC,fan,63.9333333333
4952,hangu16239919,RicardoBelmontC,fan,0.0333333333333
4953,CAPRAQ70,RicardoBelmontC,fan,57.9666666667
4954,lourdesalom,RicardoBelmontC,fan,104.566666667
4955,ferantt,RicardoBelmontC,fan,25.3333333333
4956,ereyesvillafana,RicardoBelmontC,fan,92.2
4957,abanto_enrique,RicardoBelmontC,fan,66.5333333333
4958,dushuaher,RicardoBelmontC,fan,100.6
4959,chilcanodepsico,RicardoBelmontC,fan,21.9333333333
4960,Sarandajas,RicardoBelmontC,fan,111.566666667
4961,luis96978702,RicardoBelmontC,fan,0.6
4962,andreachirasem,RicardoBelmontC,fan,66.6333333333
4963,EDGARDO_2021,RicardoBelmontC,fan,101.666666667
4964,DivemeEduardo,RicardoBelmontC,fan,33.8
4965,RenzoQue1,RicardoBelmontC,fan,62.9
4966,CEGS311075,RicardoBelmontC,fan,62.2333333333
4967,pedrojesusbasur,RicardoBelmontC,fan,87.1666666667
4968,marianita_588,RicardoBelmontC,fan,49.9
4969,KikeDelgado15,RicardoBelmontC,fan,0.133333333333
4970,melomano,RicardoBelmontC,fan,112.933333333
4971,mirkoncho85,RicardoBelmontC,fan,83.4
4972,Ljulia_chacon,RicardoBelmontC,fan,33.9666666667
4973,Olimpia_o_o,RicardoBelmontC,fan,111.566666667
4974,fatimaup,RicardoBelmontC,fan,112.033333333
4975,RicardoLuna_17,RicardoBelmontC,fan,72.8
4976,JhonAtachagua,RicardoBelmontC,fan,32.2333333333
4977,jriveraxy,RicardoBelmontC,fan,72.8666666667
4978,Ricardoodlee,RicardoBelmontC,fan,86.8
4979,H6racio,RicardoBelmontC,fan,74.5666666667
4980,Maestrocurande2,RicardoBelmontC,fan,0.133333333333
4981,Jaime63421796,RicardoBelmontC,fan,1.56666666667
4982,Christi81893108,RicardoBelmontC,fan,0.233333333333
4983,jpncvrgr,RicardoBelmontC,fan,80.7666666667
4984,alexmborrovic,RicardoBelmontC,fan,28.6
4985,vnavarrog15,RicardoBelmontC,fan,64.3333333333
